"path","size","sha256","runtime_classification"
"tests/test_explicit_charge_preflight.py","2477","1fb8c415bdbacaf9c89a4c1a755df9708370bc2ca20ae5d3a546291df354027b","SOURCE_TEST"
"tests/test_generalized_ordered_occupation.py","7713","c816022c03a37f4dd093307ed2840a47a9c0399bc366a34437496c045b4e4ffa","SOURCE_TEST"
"tests/test_gurobi_visual_exports.py","2521","388ada392546780b2159766c5d122401e68fc6c27a415669fadb3809e9ef3266","SOURCE_TEST"
"tests/test_known_assignment_exclusion.py","3303","a9724b3d6d252c117af5040134dc5c52ec6c50257a44b372a1d545cae21e07a5","SOURCE_TEST"
"tests/test_mcp_boundary_dispatch.py","17196","08efec92c80cab73ee36087ae82d39a9b02b3b943c730233811adf3f6dde7115","SOURCE_TEST"
"tests/test_mcp_contract_regressions.py","7367","093d5258435b3ef993c61a0292f9ae6404e82f969b87f974d708d76d0891beff","SOURCE_TEST"
"tests/test_mcp_examples_validate.py","1430","5a50484fa61f90d966fdebd765bb4cf874ecd939ac257b935b3681fb4cb23c89","SOURCE_TEST"
"tests/test_mcp_list_tools_normalization.py","972","f20d8577af3d9611c3c3b3170bb2d052e6fba1c35a041325f73829297fbceab9","SOURCE_TEST"
"tests/test_mcp_normalization.py","6143","d0dabbf7f685079090d7349601b2e2b4508e04d5588490851d27db64838235f0","SOURCE_TEST"
"tests/test_mcp_schema_error_reporting.py","595","cec4d3068f9e96fe745ad9a1f33b689b274aa87289eba63b7751a1ff5343f0a2","SOURCE_TEST"
"tests/test_mcp_schema_ref_resolution.py","472","8da6d3a6a4c3474fcf699bbc522a42f6d17eedab916432b173f007c1c18584cd","SOURCE_TEST"
"tests/test_mcp_shapes.py","1405","4dd3ef41485d2300735402241bacdc5a0349a644eeb1a97ef938c4e9ecddf628","SOURCE_TEST"
"tests/test_mcp_solve_preserves_real_cif_output.py","876","8afe8431f70f06c2db3d64c8c064d651281272af2c2b0c3daebd5944fab8f522","SOURCE_TEST"
"tests/test_mcp_tool_metadata.py","2617","6c9650ae6815efbb2bd3aec4f777a5fb806bd895c54445e7de41ca0ea8cf3b93","SOURCE_TEST"
"tests/test_mcp_tool_refs.py","901","3d32f39375a6c3704635cc7ce33a7d322edf4c5e7b3722380a2d1e5b676209d3","SOURCE_TEST"
"tests/test_mcp_tool_schema.py","433","19bbc52133b191443ba4401254f3da759639edadd59454982278df5ebd295d45","SOURCE_TEST"
"tests/test_multi_scaffold_hypotheses.py","3030","652f5ac600c54ab61aacd9b664f2656b02369e2568f6277961708c782a8d52bc","SOURCE_TEST"
"tests/test_nasicon_demo_finalizer_schema.py","2256","14159ffdf2e80e936c5dc88c06bfbf7c8452b14f232e8158bec659f30c26f1cc","SOURCE_TEST"
"tests/test_nasicon_ordered_orbit_runner.py","2008","71521a6281ee2864d3b93f85cfc5bb9aca156fcd37eeda47f406d2986407aff9","SOURCE_TEST"
"tests/test_ordered_orbits.py","4252","6c651bed1f3ce2c7b683839cdc7099351974926975b0a206f392d68ed91925ee","SOURCE_TEST"
"tests/test_path_guardrails.py","3503","49381b3fa7b5c619e404c364116bea3ccc99c3c772776a6bcbada2a48e05895c","SOURCE_TEST"
"tests/test_placeholder_detection_guard.py","871","3df357654d050b8f6806ed06dd7608cf39cfc988465030cef21ed444098828ef","SOURCE_TEST"
"tests/test_record_identity_gate.py","4904","885fdc0d486b18cf83e562301077ace242014ac2f3d18661a9f3e7322fbacb14","SOURCE_TEST"
"tests/test_registry_catalog.py","559","4df08b199830c5188811b3449ebe39575ba1735d71087be5e82b50507eba0348","SOURCE_TEST"
"tests/test_runtime_objective_contract.py","5970","c6b068474c35d7d9d1bd5c96aaac34911a043f2a99e9f0744c77bf29a36c55fa","SOURCE_TEST"
"tests/test_scaffold_registry.py","6166","74d6080bb407c3a5568484f3819968bb255d4c8ff31cd0d2d5b0c9ca7efebb84","SOURCE_TEST"
"tests/test_smoke_preparation_import.py","883","16a8a64e0a9f09fe03db2a9274b874def92b31b827157c91c8e9db3fab55f1ae","SOURCE_TEST"
"tests/test_solve_failure_does_not_return_fake_cif.py","983","a2a0a971f3b52b8d63f3b411ad544c31d4118bca89e0418a2d942f01f78399e7","SOURCE_TEST"
"tests/test_solve_output_text.py","3681","f42624f4b90d31ec7cbcde6a844112b83583a97d367305792fd5fd24071801b3","SOURCE_TEST"
"tests/test_solve_result_serialization.py","443","a77096c3ab5dae740e7f1c87a5353dc578c7666ea0e9ac27b7a8161c23ada87e","SOURCE_TEST"
"tests/test_solve_smoke.py","1235","0cc94ab7f6bba2bdbd92c76707a7024f63618d8a38c54983a9803beaa87df0ac","SOURCE_TEST"
"tests/test_solve_success_returns_non_placeholder_cif.py","1019","cb3289b906f29a9b613bde9aaba9f8f7e5fad085bada82027496cb1900594164","SOURCE_TEST"
"tests/test_solve_time_limit_incumbent_handling.py","4195","eec95a8668d97d92bf5a0f40dbbad1d807e3bcdef9887da46076e5dd4987d5f2","SOURCE_TEST"
"tests/test_spp_e2e_benchmark.py","4111","643ac76ec175d0a3aa7022d67880c82e9d33e69623c6c28eff5431182fc02069","SOURCE_TEST"
"tests/test_spp_periodic.py","23677","09291c8955e274976c170d7b0b305116c6c3c667add75f0b97437ea8de98b86e","SOURCE_TEST"
"tests/test_spp_unordered_periodic.py","3690","cb3b3d5c3ffa42965d60f3b3e37f8e1a82b07850f1d9d6c4558c0c0095f5fbe7","SOURCE_TEST"
"tests/test_top_k_adjacent_contracts.py","4304","8d1f905b9470514b00dd99036a9180dbe26be736dcebee21413d19bb60b828d7","SOURCE_TEST"
"tests/test_top_k_occupation.py","4212","179912ad9b38dee68a257a74e60bc6790bff763a130d6b4105cb8a1eb2453aab","SOURCE_TEST"
"tests/test_validate_request.py","14692","d1a123a03ea2e573687d94263af77276af6b5c4c38c8971b20a735edac2fdb95","SOURCE_TEST"
"tools/audit_spp_objective.py","15671","cf6c76a6b9176f8e955ff1fdef0048b6797611611b254daa8046e2fd836e13db","DEVELOPER_TOOL"
"tools/generators/__init__.py","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","DEVELOPER_TOOL"
"tools/generators/fit_beta_pairs.py","10339","7f1f930a8220abc3db97872eab2d50e02c3a9a06ae27abbace098af7a34222ee","DEVELOPER_TOOL"
"tools/generators/fuse_units_gen.py","3072","cf5476f537df0fdfae3534202187f9ca29a080a218fed12b0fe6f0c6e85e159f","DEVELOPER_TOOL"
"tools/generators/Get_Constraint_Data.py","20803","df0072b7fa85e3ff57a824b538b9c873ce1854b970d359db243802fe8f8013f8","DEVELOPER_TOOL"
"tools/generators/get_Shopping.py","20605","86fe412cdee61357e297e9f67ac67238e910dcf33ece3dddd5c5bff773c1bb4f","DEVELOPER_TOOL"
"tools/generators/make_srtio3_pots.py","2640","5c680c40fe59e1e2c487ee821a41f4ebfb7c1c67f193d40ce40be91be5a3b064","DEVELOPER_TOOL"
"tools/generators/motifs/__init__.py","53","48fe9683cdc63c1d90b7048e6f590f3d427e486ae96173482f2ee5ca66c6afd6","DEVELOPER_TOOL"
"tools/generators/motifs/api.py","4306","a0c982945e18778da59b1e345eadbf587f63645e1e4f9660e6dc169b0d59fc1c","DEVELOPER_TOOL"
"tools/generators/motifs/chem_registry.py","1596","9c497f10aa47407a97b7d3c0cfdc4e6bf9b6c4ad28079576821dd11757655375","DEVELOPER_TOOL"
"tools/generators/motifs/generate.py","4560","ac33db51a9ae5ab0f24dc95e280a1358ed77b826ef74dba1f2774adcb568e684","DEVELOPER_TOOL"
"tools/generators/motifs/grid_snap.py","993","ec8583041212f8e91bb5813b40a6cbb22d9ab9b56d05de8e2b4ff90668409730","DEVELOPER_TOOL"
"tools/generators/motifs/motif_extract.py","1112","0f1221bfe081ae8dbe2e93b43310de9b58bece6688f0b784c243bff854843f6d","DEVELOPER_TOOL"
"tools/generators/motifs/mp_miner.py","23426","a2d1b7c527ebe858179b77ce11849cd16e44ae93d4b139393e0537c09723708f","DEVELOPER_TOOL"
"tools/generators/motifs/prototypes.py","1061","702088cccce2df47e5e28ff499449bb64efefd26ea7c551549567c0391145adb","DEVELOPER_TOOL"
"tools/generators/motifs/viz.py","7757","eda49fd9bd80678067d50076ba3c5dfbe4f8b6118ab849a5ef6308c24a8cc7bd","DEVELOPER_TOOL"
"tools/generators/motifs/viz_all.py","4435","1d530093b71f5fcc54d9c6b5881450ed88a8a3bf241b5821b21a10a5eb1a0162","DEVELOPER_TOOL"
"tools/generators/Offline_data_prep.py","16724","ed436dc702d3916dca4b6a407d6ef15c07125e01a8c5dc9e3cb563737e00ae9d","DEVELOPER_TOOL"
"tools/generators/sources/mp_miner.py","2656","afcb7f1b1b4ff60944dfa55c1016fd0226b3c067f83adadd4bd46d78c9e1022a","DEVELOPER_TOOL"
"tools/mcp_generate_examples.py","12278","4101a45b09330d9a7bd3b6b087935a6cfcbb9be3a95edb7201176dce94b2a16e","DEVELOPER_TOOL"
"what_to_keep.txt","9321","5caef879fd9e8231552e393240d4a2c635326db62f7ea835fbf45a928de1a1cd","PROJECT_METADATA"
